za_code,za_numeric,eurobarometer_wave,survey_year,survey_quarter,survey_period,survey_month_approx,season_guess,fieldwork_start,fieldwork_end,date_midpoint,time_index,time_granularity,time_confidence,time_status,year_guess,wave_guess,metric_family,metric,group_type,group,value_weighted_0_100,std_weighted_0_100,value_unweighted_0_100,n_total_greece,n_valid_unweighted,n_valid_weighted,valid_weighted_percent,sample_confidence,data_status,source_dataset,source_variables_final,weight_variable,scale,filename,country_variable,greece_rows_inventory,source_full_path,is_overall,is_age_group,is_gender_group,is_15_17,weighted_mean_raw_1_10,weighted_std_raw_1_10,weighted_mean_minus1_plus1,weighted_std_minus1_plus1,source_variable,source_label,source_variables,has_weighted_value,has_valid_weighted_sample,raw_data_status
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_health,social_class_group,lower_or_working_class,10.2941,30.3882,10.8108,481,481,481,100.0,high,ok,issue_salience,qa4a_10,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_health,social_class_group,middle_class,9.4578,29.2632,9.4567,497,497,497,100.0,high,ok,issue_salience,qa4a_10,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_health,social_class_group,upper_class,5.1439,22.0892,5.0,20,20,20,100.0,low,ok,issue_salience,qa4a_10,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,age_group,15-17,3.0415,17.1727,4.7619,21,21,21,100.0,low,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,True,,,,,,,qa4a_7,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,age_group,18-24,1.0515,10.2,1.1494,87,87,87,100.0,low,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_7,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,age_group,25-39,0.706,8.3729,0.7407,270,270,270,100.0,medium,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_7,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,age_group,40-54,0.0,0.0,0.0,287,287,287,100.0,medium,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_7,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,age_group,55+,0.0,0.0,0.0,352,352,352,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_7,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,all,all,0.3515,5.9184,0.3933,1017,1017,1017,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,True,False,False,False,,,,,,,qa4a_7,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,education_group,high_education,0.2685,5.1748,0.2933,341,341,341,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,education_group,low_education,0.0,0.0,0.0,226,226,226,100.0,medium,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,education_group,medium_education,0.5683,7.5172,0.5618,356,356,356,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,education_group,student_still_studying,0.7745,8.7665,1.2048,83,83,83,100.0,low,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,financial_difficulty_group,high_financial_pressure,0.0,0.0,0.0,466,466,466,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,financial_difficulty_group,low_financial_pressure,0.5337,7.2858,0.5988,167,167,167,100.0,medium,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,financial_difficulty_group,medium_financial_pressure,0.6945,8.3048,0.7812,384,384,384,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,gender,female,0.0,0.0,0.0,506,506,506,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,True,False,,,,,,,qa4a_7,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,gender,male,0.7255,8.4867,0.7828,511,511,511,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,True,False,,,,,,,qa4a_7,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,occupation_group,manual_worker,0.0,0.0,0.0,55,55,55,100.0,low,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,occupation_group,self_employed,0.0,0.0,0.0,167,167,167,100.0,medium,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,occupation_group,service_worker,3.3508,17.996,3.3708,89,89,89,100.0,low,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,occupation_group,student,0.7745,8.7665,1.2048,83,83,83,100.0,low,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,occupation_group,unemployed,0.0,0.0,0.0,156,156,156,100.0,medium,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,occupation_group,white_collar,0.0,0.0,0.0,85,85,85,100.0,low,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,social_class_group,lower_or_working_class,0.0,0.0,0.0,481,481,481,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,social_class_group,middle_class,0.7272,8.4963,0.8048,497,497,497,100.0,high,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_housing,social_class_group,upper_class,0.0,0.0,0.0,20,20,20,100.0,low,ok,issue_salience,qa4a_7,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,age_group,15-17,12.9888,33.6181,9.5238,21,21,21,100.0,low,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,True,,,,,,,qa4a_9,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,age_group,18-24,3.014,17.0973,3.4483,87,87,87,100.0,low,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_9,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,age_group,25-39,8.0278,27.1723,8.1481,270,270,270,100.0,medium,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_9,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,age_group,40-54,5.505,22.8077,5.2265,287,287,287,100.0,medium,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_9,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,age_group,55+,6.219,24.1501,6.25,352,352,352,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_9,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,all,all,6.3247,24.3407,6.293,1017,1017,1017,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,True,False,False,False,,,,,,,qa4a_9,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,education_group,high_education,7.1624,25.7865,7.0381,341,341,341,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,education_group,low_education,6.2135,24.1401,6.6372,226,226,226,100.0,medium,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,education_group,medium_education,5.2062,22.2151,5.0562,356,356,356,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,education_group,student_still_studying,7.4409,26.2435,7.2289,83,83,83,100.0,low,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,financial_difficulty_group,high_financial_pressure,4.4457,20.6109,4.5064,466,466,466,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,financial_difficulty_group,low_financial_pressure,9.1862,28.8831,9.5808,167,167,167,100.0,medium,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,financial_difficulty_group,medium_financial_pressure,7.3517,26.0983,7.0312,384,384,384,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,gender,female,5.3414,22.4857,5.336,506,506,506,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,True,False,,,,,,,qa4a_9,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,gender,male,7.3709,26.1297,7.2407,511,511,511,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,True,False,,,,,,,qa4a_9,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,occupation_group,manual_worker,3.4182,18.1697,3.6364,55,55,55,100.0,low,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,occupation_group,self_employed,6.4091,24.4915,5.988,167,167,167,100.0,medium,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,occupation_group,service_worker,1.1579,10.698,1.1236,89,89,89,100.0,low,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,occupation_group,student,7.4409,26.2435,7.2289,83,83,83,100.0,low,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,occupation_group,unemployed,5.9163,23.593,6.4103,156,156,156,100.0,medium,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,occupation_group,white_collar,5.4999,22.7979,5.8824,85,85,85,100.0,low,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,social_class_group,lower_or_working_class,5.0354,21.8675,5.1975,481,481,481,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,social_class_group,middle_class,7.3895,26.16,7.2435,497,497,497,100.0,high,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_immigration,social_class_group,upper_class,11.2489,31.5967,10.0,20,20,20,100.0,low,ok,issue_salience,qa4a_9,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_inflation,age_group,15-17,3.3575,18.0131,4.7619,21,21,21,100.0,low,ok,issue_salience,qa4a_3,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,True,,,,,,,qa4a_3,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_inflation,age_group,18-24,2.5096,15.6417,2.2989,87,87,87,100.0,low,ok,issue_salience,qa4a_3,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_3,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_inflation,age_group,25-39,9.985,29.98,10.0,270,270,270,100.0,medium,ok,issue_salience,qa4a_3,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_3,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_inflation,age_group,40-54,7.2515,25.9338,7.3171,287,287,287,100.0,medium,ok,issue_salience,qa4a_3,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_3,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_inflation,age_group,55+,10.4544,30.5965,10.5114,352,352,352,100.0,high,ok,issue_salience,qa4a_3,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,True,False,False,,,,,,,qa4a_3,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_inflation,all,all,8.5632,27.982,8.6529,1017,1017,1017,100.0,high,ok,issue_salience,qa4a_3,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,True,False,False,False,,,,,,,qa4a_3,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_inflation,education_group,high_education,4.7232,21.2134,4.9853,341,341,341,100.0,high,ok,issue_salience,qa4a_3,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
ZA5928,5928,81.4,2014,Q2,2014-Q2,5,Spring,,,,31,quarter,medium_wave_derived,locked,,,issue_salience,issue_country_inflation,education_group,low_education,16.7681,37.3583,16.3717,226,226,226,100.0,medium,ok,issue_salience,qa4a_3,w1,"0=not mentioned, 100=mentioned as important country issue",ZA5928_v3-0-0.sav,isocntry,1017,/content/drive/MyDrive/noraya suv/ZA5928_v3-0-0.sav,False,False,False,False,,,,,,,,True,True,ok
